OrderID,CustomerID,OrderDate,TotalAmount
84523,4832,2024-10-10,4726.75
84524,8997,2024-04-01,1162.99
84525,3648,2024-01-04,6462.0
84526,1662,2023-05-06,6987.69
84527,6153,2023-09-03,15312.35
84528,1444,2024-04-08,2366.48
84529,660,2023-07-11,14043.26
84530,9816,2023-09-26,1286.9
84531,766,2023-03-18,3376.42
84532,2416,2023-08-27,1769.79
84533,285,2023-07-20,8615.26
84534,7750,2024-02-27,22468.94
84535,8134,2023-11-20,2069.16
84536,7937,2023-08-20,3558.1
84537,4653,2023-11-17,1934.62
84538,1124,2024-07-24,905.22
84539,6527,2024-04-27,2128.53
84540,7202,2024-11-02,0.0
84541,2118,2023-09-20,9792.34
84542,2409,2023-08-22,10694.7
84543,5879,2024-06-07,10050.88
84544,8440,2024-08-27,9711.42
84545,3934,2024-06-07,5825.0
84546,9561,2024-01-26,24535.45
84547,9597,2024-03-06,10988.7
84548,5658,2024-02-12,7562.96
84549,261,2024-01-19,3242.14
84550,9704,2023-07-17,5154.64
84551,5515,2024-05-21,12738.9
84552,4855,2024-05-12,3293.06
84553,1232,2024-02-22,2142.26
84554,2769,2023-11-12,1652.74
84555,818,2023-10-02,4152.37
84556,2214,2024-09-12,4421.52
84557,6079,2024-02-04,9214.46
84558,7256,2023-06-26,631.6
84559,5154,2024-02-29,754.6
84560,3706,2024-04-27,1054.14
84561,7948,2023-01-21,6948.14
84562,3996,2023-12-22,3292.17
84563,6000,2024-05-12,0.0
84564,3991,2024-05-28,2335.75
84565,3955,2023-02-18,15052.74
84566,9959,2024-06-10,1823.34
84567,597,2024-12-06,9295.45
84568,6124,2023-09-21,646.54
84569,5352,2023-06-06,9523.62
84570,3148,2024-02-01,5109.63
84571,1245,2024-01-22,8746.73
84572,8284,2024-05-17,9165.34
84573,72,2023-06-30,3293.8
84574,6308,2024-11-28,2272.2
84575,3483,2024-08-09,0.0
84576,791,2024-08-30,14465.35
84577,9349,2023-05-12,11569.61
84578,4113,2023-10-05,3322.33
84579,4867,2023-03-27,3000.18
84580,2530,2023-07-19,8681.61
84581,1744,2023-09-13,10870.5
84582,2323,2023-09-10,5186.01
84583,7776,2023-01-02,17033.11
84584,2681,2023-06-23,5025.94
84585,1291,2023-12-13,1928.1
84586,8904,2024-01-22,376.07
84587,3405,2024-11-06,6800.9
84588,3499,2023-09-27,9394.8
84589,4907,2023-07-27,8212.78
84590,6650,2023-09-28,11761.45
84591,329,2024-01-31,2428.92
84592,4090,2024-01-17,2053.98
84593,4575,2023-02-19,569.52
84594,3484,2023-10-15,2061.98
84595,4069,2023-12-30,13959.49
84596,7559,2024-01-24,0.0
84597,3001,2022-12-27,0.0
84598,8037,2023-10-30,4296.54
84599,579,2023-11-26,14581.95
84600,2603,2023-10-04,11257.38
84601,5042,2024-09-08,242.02
84602,2686,2024-11-27,8974.0
84603,283,2024-06-17,13086.17
84604,2277,2024-09-02,18140.61
84605,7665,2024-10-02,3157.92
84606,7292,2024-11-17,24101.45
84607,4810,2023-02-13,1091.53
84608,7352,2024-06-04,11089.93
84609,7615,2024-05-22,3757.08
84610,1572,2023-09-12,24307.1
84611,2802,2023-12-17,14393.66
84612,4564,2023-02-20,986.79
84613,1734,2023-05-28,8558.99
84614,2397,2023-07-27,18683.75
84615,3694,2022-12-30,1746.36
84616,2246,2024-06-28,7251.36
84617,5880,2024-09-17,6184.77
84618,7707,2023-10-26,4127.5
84619,8284,2024-09-09,4908.83
84620,3094,2023-12-07,7815.45
84621,6562,2024-04-22,12382.05
84622,6257,2024-05-13,11728.87
84623,9834,2023-04-19,110.82
84624,3396,2024-07-26,0.0
84625,2523,2024-06-06,0.0
84626,2838,2023-11-04,0.0
84627,9504,2024-11-11,3747.67
84628,5766,2023-11-27,9621.19
84629,2584,2024-08-31,3123.32
84630,4787,2024-06-05,3384.34
84631,6926,2022-12-27,0.0
84632,5996,2023-08-30,9257.84
84633,538,2024-03-28,8186.14
84634,4749,2023-04-04,29895.12
84635,4001,2023-01-23,4593.7
84636,3376,2023-11-21,0.0
84637,4088,2023-08-10,5398.39
84638,9632,2023-12-30,21686.73
84639,5960,2023-06-05,1489.08
84640,3906,2023-02-17,5397.78
84641,6135,2024-11-03,1413.71
84642,8975,2023-07-26,7180.48
84643,4398,2023-12-04,3559.81
84644,1775,2024-08-04,8765.37
84645,4441,2024-06-30,11509.2
84646,3299,2024-12-18,4572.17
84647,3572,2023-11-11,11468.89
84648,2384,2023-05-21,9168.19
84649,9822,2023-05-15,3853.66
84650,4033,2024-07-01,17856.12
84651,6958,2023-01-04,3446.92
84652,3621,2023-04-25,6757.32
84653,1716,2024-10-12,4744.18
84654,2485,2023-06-04,0.0
84655,3225,2023-12-13,0.0
84656,1899,2023-02-09,429.06
84657,4891,2023-08-24,9600.63
84658,1210,2023-08-06,8592.1
84659,5172,2022-12-30,11412.85
84660,8269,2023-04-07,5629.58
84661,833,2023-09-17,8360.26
84662,9270,2024-04-10,8206.33
84663,4081,2024-09-09,6774.54
84664,1436,2024-08-15,7545.0
84665,8451,2023-04-19,4445.73
84666,5923,2023-07-10,0.0
84667,9240,2023-08-08,14698.57
84668,2875,2024-05-02,0.0
84669,9965,2023-03-22,8143.15
84670,9765,2023-04-12,373.92
84671,5333,2023-03-14,5833.48
84672,8340,2023-01-27,5459.55
84673,9391,2023-06-05,11640.32
84674,3247,2023-04-20,5394.6
84675,6965,2022-12-25,0.0
84676,4473,2022-12-29,1115.31
84677,6886,2023-08-05,5247.0
84678,772,2024-08-28,60.75
84679,73,2023-05-25,0.0
84680,5725,2024-05-29,3184.23
84681,93,2023-09-26,9520.95
84682,5464,2023-01-11,4960.95
84683,9821,2023-11-05,16874.12
84684,8061,2023-04-28,6196.73
84685,9611,2023-10-19,15013.64
84686,5103,2024-04-29,8742.42
84687,1115,2024-06-03,15577.04
84688,98,2023-10-14,15827.67
84689,1870,2023-05-18,1695.65
84690,5282,2024-01-19,6929.99
84691,7731,2024-07-25,8672.67
84692,9957,2023-10-15,12417.87
84693,8371,2023-04-11,6774.76
84694,3399,2024-05-18,4498.22
84695,9164,2023-06-20,1452.98
84696,6650,2023-06-02,7094.32
84697,9452,2024-10-12,18982.94
84698,4785,2023-01-27,7937.6
84699,981,2023-10-04,0.0
84700,4228,2024-08-16,7197.05
84701,2037,2023-07-14,5852.16
84702,7054,2024-12-10,1470.12
84703,2899,2023-05-30,9785.73
84704,9786,2023-06-07,5899.01
84705,3471,2024-08-19,2925.37
84706,5119,2024-05-07,27050.06
84707,9024,2024-05-30,7227.3
84708,6421,2024-07-08,6586.77
84709,4063,2023-05-21,725.58
84710,3232,2024-01-02,4740.97
84711,424,2024-10-01,4125.07
84712,4414,2024-11-19,8407.24
84713,1425,2024-05-15,7219.81
84714,9151,2023-12-17,19680.05
84715,4704,2023-01-01,1774.2
84716,6256,2024-03-15,9269.54
84717,5791,2023-09-11,11942.73
84718,3073,2023-04-20,0.0
84719,6604,2024-02-27,11909.16
84720,6958,2023-12-23,6725.56
84721,4006,2024-12-10,3874.79
84722,7465,2023-07-07,8677.69
84723,6240,2023-08-22,14259.39
84724,2501,2024-02-14,9561.5
84725,2678,2023-04-01,367.42
84726,9490,2023-10-28,8553.8
84727,5790,2024-02-06,13302.78
84728,5035,2023-06-27,8152.87
84729,8244,2024-03-03,0.0
84730,6554,2024-10-19,2096.22
84731,4570,2024-10-01,3845.35
84732,3493,2024-09-11,569.52
84733,7782,2023-08-05,283.99
84734,3006,2024-01-23,1009.7
84735,366,2024-08-02,7470.25
84736,9693,2024-03-20,0.0
84737,5875,2024-11-26,6856.78
84738,8637,2023-03-31,15328.87
84739,9402,2023-09-11,9528.03
84740,5216,2024-04-21,19738.97
84741,5717,2024-11-10,11213.46
84742,911,2024-10-05,14447.2
84743,9073,2024-05-15,9116.7
84744,6663,2023-02-17,13372.38
84745,574,2023-09-06,5865.69
84746,3712,2024-05-21,4696.88
84747,2306,2023-07-14,12791.15
84748,4095,2023-06-15,456.56
84749,3581,2023-08-08,1762.55
84750,5814,2023-02-17,3401.84
84751,5012,2023-12-04,3087.96
84752,779,2024-01-07,7069.59
84753,4516,2023-04-05,0.0
84754,8168,2023-02-22,7025.75
84755,8538,2023-01-21,4956.99
84756,8779,2024-09-02,6586.12
84757,6386,2023-04-11,3236.15
84758,6196,2024-08-24,2853.21
84759,5771,2024-09-04,7617.21
84760,3802,2024-12-06,8419.44
84761,263,2023-02-01,0.0
84762,1528,2024-05-21,1798.65
84763,7970,2023-06-15,8839.69
84764,5642,2024-01-27,17485.43
84765,9985,2024-01-13,16290.67
84766,1073,2023-05-30,12407.93
84767,3472,2024-01-24,7343.87
84768,9126,2024-03-02,12266.86
84769,1172,2023-03-04,0.0
84770,7332,2023-01-09,7840.27
84771,7814,2024-09-13,843.4
84772,7833,2024-06-10,15062.85
84773,2436,2023-10-31,8702.91
84774,3085,2022-12-26,12302.64
84775,2088,2024-04-28,7972.24
84776,5004,2023-05-15,8962.08
84777,8180,2023-07-06,6715.79
84778,4641,2024-07-25,9924.51
84779,1404,2023-11-07,10457.81
84780,2042,2024-02-18,0.0
84781,1635,2023-09-02,18369.93
84782,8796,2023-02-01,4298.48
84783,9894,2024-02-14,12314.01
84784,5637,2024-03-15,9636.92
84785,745,2023-07-22,11698.17
84786,8143,2024-11-25,4021.13
84787,9116,2023-05-16,33132.12
84788,4429,2024-08-19,0.0
84789,794,2023-07-06,2738.0
84790,4965,2023-08-03,7676.55
84791,9281,2024-05-13,7393.86
84792,9655,2023-05-26,7387.52
84793,4294,2024-04-10,22561.85
84794,8631,2023-01-10,7416.42
84795,3852,2024-06-03,633.49
84796,6125,2024-05-19,16770.1
84797,8113,2023-08-10,646.54
84798,2154,2024-10-31,1784.15
84799,474,2024-02-24,12613.02
84800,2924,2023-11-12,6785.71
84801,4121,2023-11-08,16046.13
84802,7933,2024-03-06,8057.56
84803,2686,2024-10-31,6976.68
84804,1551,2024-09-01,4623.14
84805,8132,2023-02-14,10426.85
84806,3212,2023-01-25,3380.85
84807,8421,2023-12-19,2406.15
84808,5959,2024-05-30,12351.78
84809,4791,2024-05-18,3462.55
84810,2766,2023-07-23,1369.85
84811,1653,2023-10-26,1827.83
84812,8096,2023-12-12,2702.17
84813,9846,2023-02-01,9657.36
84814,3379,2024-03-01,12201.77
84815,3995,2022-12-30,1527.39
84816,6265,2024-06-14,4048.67
84817,1028,2024-06-21,5619.46
84818,4309,2023-12-18,5992.14
84819,436,2024-03-06,2477.82
84820,7192,2023-07-28,19228.49
84821,6407,2023-05-01,5555.48
84822,5364,2023-10-20,6760.76
84823,4681,2024-03-28,19562.6
84824,2317,2024-08-04,1356.14
84825,4315,2024-08-22,2373.6
84826,3546,2024-01-30,11124.23
84827,3315,2023-10-25,14280.69
84828,7309,2024-04-25,13179.42
84829,4338,2024-02-12,2839.98
84830,9879,2023-11-19,8704.3
84831,783,2024-12-19,14087.32
84832,269,2024-01-03,7107.29
84833,5067,2024-03-04,8217.18
84834,1449,2024-12-15,6777.41
84835,8609,2024-04-19,2274.4
84836,6862,2023-03-10,1585.93
84837,2015,2024-09-26,10078.64
84838,8576,2023-06-26,506.96
84839,4482,2023-10-04,1347.18
84840,3318,2023-04-02,6242.37
84841,8020,2023-01-27,9383.77
84842,6690,2023-01-05,6484.36
84843,923,2023-06-03,11281.72
84844,1859,2023-02-10,6653.59
84845,6146,2024-12-19,10290.87
84846,1840,2023-05-08,0.0
84847,9857,2024-09-23,4065.28
84848,2156,2024-06-20,12676.52
84849,8744,2023-06-23,3315.93
84850,74,2023-03-08,4155.02
84851,5469,2024-04-28,7952.69
84852,2890,2023-03-27,3316.08
84853,4594,2024-02-16,10655.56
84854,4126,2023-01-30,2628.44
84855,9851,2024-03-07,5575.25
84856,9950,2024-09-24,3266.76
84857,4275,2024-02-25,8938.42
84858,7311,2024-02-24,6483.53
84859,3511,2023-01-04,0.0
84860,5999,2023-03-17,0.0
84861,9019,2024-11-19,953.85
84862,6778,2023-08-13,2044.35
84863,1620,2023-06-29,1889.16
84864,1181,2024-03-06,9982.33
84865,3584,2024-03-24,5291.42
84866,6702,2023-01-15,8143.02
84867,3253,2024-11-27,16047.42
84868,5915,2024-05-30,10537.61
84869,896,2023-06-05,681.0
84870,7798,2024-09-30,17427.48
84871,5627,2024-03-14,8518.34
84872,2052,2024-10-01,7415.12
84873,7652,2023-05-04,17193.56
84874,7350,2023-02-17,4474.28
84875,5007,2024-02-01,33770.77
84876,6640,2024-02-23,15482.56
84877,7487,2023-07-02,14294.75
84878,4170,2024-07-24,7184.22
84879,9489,2024-01-30,2605.92
84880,7370,2023-09-15,9684.36
84881,8055,2023-08-15,9058.37
84882,3015,2023-06-10,3631.97
84883,7087,2023-07-27,2831.55
84884,6681,2024-09-16,7828.54
84885,2660,2023-10-16,19483.36
84886,7234,2024-02-21,1216.55
84887,5675,2024-07-05,6088.8
84888,2741,2024-12-01,4181.64
84889,5762,2024-11-03,734.26
84890,6930,2024-07-24,13661.47
84891,9151,2023-11-10,6362.59
84892,7353,2024-12-06,8068.06
84893,4036,2024-07-31,13259.84
84894,7198,2024-07-20,21410.05
84895,891,2024-05-11,0.0
84896,9217,2023-07-10,11293.41
84897,4726,2024-07-04,21281.04
84898,5341,2024-01-19,2592.63
84899,2652,2023-10-28,16481.16
84900,9260,2024-01-02,19435.2
84901,9452,2023-05-06,2455.62
84902,1102,2023-04-24,0.0
84903,1821,2023-08-28,8835.12
84904,6675,2024-02-21,2886.78
84905,9267,2024-03-15,17483.63
84906,8034,2023-07-18,544.56
84907,1284,2023-03-07,6649.25
84908,2692,2023-04-19,8233.05
84909,5645,2023-11-14,4615.41
84910,3756,2024-11-25,1330.97
84911,1347,2023-02-24,6785.52
84912,3549,2023-11-05,7770.74
84913,5074,2024-11-25,5313.36
84914,5526,2023-10-05,1027.4
84915,8137,2023-01-27,4250.59
84916,3025,2024-07-06,364.72
84917,6681,2024-07-11,1698.75
84918,7646,2023-12-20,14696.68
84919,2255,2023-06-27,8697.6
84920,8144,2024-11-15,1774.53
84921,1161,2024-04-29,18737.53
84922,2133,2024-10-15,230.67
84923,6561,2024-12-04,1955.11
84924,9818,2023-05-24,7876.5
84925,283,2023-06-14,3728.95
84926,7997,2023-02-16,6929.3
84927,8995,2024-07-03,11176.37
84928,9128,2023-07-02,7470.95
84929,7734,2023-07-09,12321.34
84930,3136,2023-05-08,9233.46
84931,7400,2023-06-18,21505.47
84932,5440,2023-01-06,12159.42
84933,1363,2024-05-20,10964.59
84934,1259,2023-03-30,1854.43
84935,3952,2024-03-23,11398.94
84936,221,2023-12-01,7689.09
84937,7878,2024-08-26,21514.26
84938,6025,2024-12-13,26322.73
84939,3473,2023-09-11,3263.93
84940,2956,2024-06-18,3191.59
84941,7390,2024-05-18,929.7
84942,3886,2023-05-04,3380.34
84943,2007,2023-11-26,7884.39
84944,289,2023-07-03,5565.92
84945,7730,2023-01-14,3855.96
84946,1872,2023-04-24,3356.44
84947,5913,2023-12-03,0.0
84948,2887,2023-06-13,12250.31
84949,3165,2024-12-11,5143.51
84950,5119,2024-07-13,4494.98
84951,8682,2023-08-31,11591.35
84952,3586,2023-01-21,4977.4
84953,6413,2023-01-17,28515.8
84954,6008,2023-08-21,3344.28
84955,5591,2024-05-25,4714.31
84956,9552,2023-04-24,8201.35
84957,7695,2023-02-05,15541.59
84958,5347,2023-07-26,13546.83
84959,7606,2024-01-18,7587.0
84960,6528,2023-05-27,15262.34
84961,7514,2023-04-18,8404.7
84962,2073,2024-07-14,8136.57
84963,1020,2023-03-24,4918.14
84964,2343,2024-08-24,10471.17
84965,5424,2024-08-16,10712.3
84966,8642,2024-08-28,14698.34
84967,1943,2023-06-11,8210.72
84968,8554,2024-06-29,7716.69
84969,2748,2023-08-28,2455.76
84970,5841,2024-09-18,13570.45
84971,4843,2023-02-14,1582.89
84972,2007,2023-07-14,10723.61
84973,588,2024-09-16,20878.89
84974,4588,2023-06-23,854.55
84975,4210,2024-05-11,10310.28
84976,5415,2023-05-17,12473.74
84977,4698,2023-08-29,16111.06
84978,2407,2023-06-12,12367.78
84979,40,2024-11-02,6789.9
84980,133,2024-02-23,1891.17
84981,2806,2023-12-16,7342.6
84982,1715,2024-06-16,7835.48
84983,3178,2023-01-02,13626.31
84984,6049,2023-09-23,0.0
84985,2256,2023-03-09,4164.68
84986,5542,2024-02-03,15259.99
84987,3989,2023-02-05,15908.19
84988,7338,2024-07-28,8896.18
84989,6088,2023-04-21,5936.37
84990,6007,2024-11-11,7192.17
84991,9771,2023-06-25,7632.06
84992,965,2023-01-27,4411.45
84993,7435,2023-03-28,11128.2
84994,9085,2023-03-20,15762.12
84995,3654,2024-09-08,5948.88
84996,9454,2023-07-11,6420.27
84997,1527,2024-12-03,2720.36
84998,85,2023-02-24,10884.24
84999,3527,2022-12-30,10035.75
85000,8465,2023-01-01,16968.25
85001,7156,2023-04-22,6819.22
85002,4868,2024-04-03,22778.5
85003,8585,2023-07-26,8025.01
85004,7293,2024-08-08,2468.42
85005,1691,2023-04-18,4474.02
85006,312,2023-08-16,0.0
85007,7025,2023-12-26,5618.81
85008,9842,2024-08-07,6003.1
85009,7641,2023-10-26,7962.67
85010,1846,2023-08-31,7155.61
85011,2926,2024-11-01,6601.11
85012,2833,2024-02-23,10508.0
85013,1955,2024-01-31,6032.55
85014,9795,2024-08-07,13336.23
85015,852,2024-08-10,11974.12
85016,5891,2024-08-13,9647.83
85017,7924,2023-09-11,5257.06
85018,7643,2023-11-02,844.79
85019,7425,2023-10-02,7755.4
85020,5307,2023-11-21,12908.7
85021,2849,2024-03-03,4523.16
85022,6159,2023-02-17,5378.69
85023,9871,2023-10-01,18900.72
85024,6311,2023-06-08,8433.96
85025,889,2023-04-23,8186.96
85026,6080,2023-12-15,7083.53
85027,3736,2023-07-27,10033.17
85028,9200,2024-06-29,5679.06
85029,3769,2024-01-14,10706.45
85030,1826,2024-10-23,2165.28
85031,8282,2024-12-11,9116.7
85032,3578,2023-08-12,2803.89
85033,8892,2024-02-13,5840.62
85034,5224,2023-01-12,3995.6
85035,4894,2024-12-20,475.14
85036,5256,2023-11-22,4289.67
85037,1248,2024-09-16,0.0
85038,5591,2023-07-11,2497.04
85039,7670,2024-03-22,5685.43
85040,349,2023-11-09,8659.55
85041,9602,2023-01-04,0.0
85042,1012,2024-01-03,2453.85
85043,3191,2024-10-27,29711.86
85044,7558,2024-07-30,2485.56
85045,9035,2023-10-17,3843.56
85046,7872,2023-05-24,0.0
85047,4740,2023-03-23,12129.86
85048,8771,2023-09-23,1489.71
85049,8943,2023-06-03,14126.81
85050,7274,2023-04-28,5154.25
85051,1173,2023-10-21,4319.04
85052,4547,2023-07-21,8697.16
85053,2911,2023-10-15,3269.2
85054,7348,2024-05-11,12163.71
85055,1814,2024-07-29,10535.87
85056,6330,2023-12-17,7328.64
85057,5624,2024-03-23,10311.59
85058,6781,2024-01-26,12328.53
85059,5455,2024-06-07,12502.08
85060,3006,2024-04-22,6560.78
85061,7958,2024-07-05,0.0
85062,6448,2023-09-25,1644.89
85063,3991,2024-10-19,415.36
85064,9066,2023-12-21,6329.2
85065,1701,2024-04-01,3721.0
85066,6442,2023-07-22,11749.64
85067,6095,2023-08-12,11066.04
85068,1467,2023-10-22,18136.95
85069,8147,2022-12-24,552.8
85070,2675,2023-06-18,20511.68
85071,5263,2023-08-07,948.1
85072,3114,2023-04-20,7810.72
85073,8220,2023-01-17,13191.6
85074,7226,2023-11-05,518.82
85075,7344,2023-03-03,0.0
85076,6631,2024-04-10,183.71
85077,9048,2023-01-17,4209.72
85078,1492,2024-10-06,3861.57
85079,3119,2023-10-25,18859.34
85080,892,2024-11-27,13952.84
85081,1371,2023-06-17,47.04
85082,1353,2024-11-18,1211.85
85083,1511,2023-02-02,0.0
85084,9784,2023-07-03,343.17
85085,7787,2023-07-25,3969.08
85086,8013,2023-03-13,3893.87
85087,4157,2024-09-25,3708.24
85088,1484,2024-09-25,2446.12
85089,454,2024-02-07,16174.67
85090,4141,2023-07-27,20090.64
85091,2329,2023-03-12,5082.45
85092,1029,2023-10-04,12676.96
85093,1979,2023-12-17,20002.2
85094,5102,2023-01-18,9128.01
85095,6452,2023-11-01,1027.44
85096,2031,2024-10-26,18124.97
85097,5551,2024-04-22,1625.46
85098,5110,2023-09-24,1710.12
85099,4018,2023-01-06,5327.7
85100,3469,2024-04-24,7.45
85101,9140,2024-12-08,10016.69
85102,9871,2023-09-02,1105.58
85103,7028,2023-07-17,15141.81
85104,355,2023-10-02,4630.68
85105,3719,2023-08-10,3820.56
85106,2215,2024-01-30,11318.62
85107,1849,2023-02-04,7942.48
85108,1920,2023-07-04,0.0
85109,6997,2024-12-20,4439.8
85110,367,2024-08-28,3750.37
85111,2057,2023-12-31,18533.68
85112,34,2023-07-19,2668.27
85113,7114,2024-10-13,2584.18
85114,6538,2024-11-29,14352.48
85115,6528,2023-12-11,1819.17
85116,9283,2024-07-24,23709.31
85117,5077,2023-04-20,5530.46
85118,9653,2024-07-29,14069.47
85119,6251,2024-06-08,5964.44
85120,4651,2024-07-03,483.72
85121,9650,2023-11-13,3151.95
85122,3294,2024-06-13,3265.59
85123,9439,2024-12-21,2032.35
85124,335,2023-10-22,7113.23
85125,3914,2023-12-28,7717.74
85126,9209,2024-04-02,2226.25
85127,1522,2024-05-24,5947.15
85128,2298,2024-05-22,890.62
85129,4885,2024-03-04,2331.52
85130,1434,2024-11-23,2202.2
85131,1184,2024-05-08,9857.3
85132,4893,2023-10-22,0.0
85133,8655,2023-10-25,5824.54
85134,2632,2023-04-30,7716.05
85135,5189,2023-06-09,5373.19
85136,6342,2023-07-12,8576.65
85137,2048,2023-10-14,2812.94
85138,1240,2024-11-25,23759.72
85139,5839,2024-10-10,4509.01
85140,152,2023-12-26,9531.8
85141,7297,2023-12-15,13140.67
85142,1070,2023-11-25,4331.99
85143,711,2023-04-11,2644.37
85144,6989,2024-07-20,154.23
85145,7553,2024-09-27,3398.94
85146,640,2024-11-29,86.21
85147,7034,2024-03-05,8168.28
85148,1870,2024-06-07,15352.2
85149,3511,2024-02-13,3092.31
85150,7333,2023-09-22,4392.2
85151,7901,2024-06-20,5371.07
85152,8975,2023-10-16,1232.29
85153,9433,2023-06-22,0.0
85154,3620,2023-08-23,5842.25
85155,99,2024-07-22,9910.53
85156,4404,2024-02-23,18593.01
85157,5223,2022-12-31,2496.34
85158,6452,2024-01-20,6146.0
85159,3525,2023-01-19,5312.03
85160,963,2023-02-07,5326.67
85161,5555,2023-07-20,4055.8
85162,8911,2024-02-28,3959.25
85163,7853,2023-02-12,10970.6
85164,4638,2024-05-07,4948.83
85165,9430,2023-04-15,497.12
85166,7801,2023-06-09,252.12
85167,683,2024-10-21,8184.7
85168,4818,2024-04-30,0.0
85169,3481,2024-01-25,0.0
85170,1273,2023-09-21,16634.52
85171,7493,2023-10-10,1298.6
85172,5594,2024-08-10,7876.49
85173,6627,2024-12-05,5459.55
85174,1893,2024-03-17,1907.7
85175,8996,2023-08-18,529.76
85176,8713,2024-10-24,5925.88
85177,4415,2024-01-29,16526.79
85178,3339,2024-05-31,5858.78
85179,2241,2022-12-31,7396.97
85180,149,2024-01-31,2132.68
85181,873,2023-09-15,11209.56
85182,3656,2023-05-25,11441.39
85183,3971,2024-01-16,0.0
85184,5359,2024-09-12,22142.53
85185,9759,2023-12-06,1437.25
85186,7764,2024-10-06,19986.6
85187,7121,2023-11-11,19651.19
85188,6811,2023-02-12,6237.92
85189,9492,2023-10-06,0.0
85190,7132,2023-11-16,3112.57
85191,2858,2024-11-18,5401.15
85192,5853,2022-12-30,6085.82
85193,9288,2024-06-27,25508.48
85194,661,2023-09-28,6091.4
85195,2121,2023-11-13,10642.14
85196,6220,2024-01-21,3765.48
85197,7728,2023-11-19,3542.39
85198,8849,2024-11-25,11002.6
85199,2887,2024-07-02,147.36
85200,5798,2024-01-31,5212.81
85201,112,2023-12-26,11243.79
85202,313,2024-01-22,0.0
85203,1011,2023-04-22,13155.46
85204,7181,2024-08-11,0.0
85205,6488,2024-08-16,15061.92
85206,977,2024-04-19,8428.77
85207,5570,2023-06-03,7519.65
85208,8317,2024-08-24,7660.47
85209,2384,2023-02-10,9452.51
85210,6427,2024-05-23,0.0
85211,3428,2023-08-23,23936.89
85212,1416,2023-04-02,17296.7
85213,8568,2024-02-09,8100.02
85214,5884,2022-12-31,14795.89
85215,8934,2024-01-21,15104.25
85216,9930,2023-11-16,3740.49
85217,8839,2024-05-04,6275.8
85218,6129,2023-01-05,10796.62
85219,7249,2024-04-24,2656.32
85220,4505,2024-11-01,3288.42
85221,6542,2024-12-13,5129.09
85222,5711,2024-04-20,4445.64
85223,4929,2024-05-13,9314.35
85224,4874,2024-03-11,10688.61
85225,3797,2023-07-06,7063.19
85226,6510,2024-07-15,13259.36
85227,6653,2024-02-28,6784.4
85228,8143,2023-03-14,3103.64
85229,1255,2024-01-15,16660.24
85230,1104,2024-06-28,3354.92
85231,2057,2023-02-14,754.16
85232,7582,2024-11-26,18205.06
85233,8032,2024-02-23,10094.22
85234,1507,2024-02-24,12965.65
85235,7607,2024-02-20,3109.03
85236,9227,2023-02-02,6202.02
85237,3082,2024-04-04,8424.21
85238,4458,2023-04-13,5672.5
85239,4683,2023-12-25,14713.32
85240,6032,2023-08-30,19836.21
85241,9501,2023-07-27,3056.25
85242,8917,2023-03-29,0.0
85243,4661,2023-05-26,4014.02
85244,6328,2023-04-10,11.69
85245,6537,2024-01-18,5472.76
85246,7238,2024-07-31,17956.5
85247,3415,2023-01-15,11300.34
85248,2900,2023-10-26,5463.6
85249,2316,2023-12-31,730.29
85250,1843,2024-03-05,2805.51
85251,8527,2023-10-30,10677.68
85252,4659,2023-01-12,21253.91
85253,560,2023-01-01,10461.84
85254,8086,2023-12-05,2322.2
85255,5568,2023-04-18,10108.46
85256,3575,2024-05-06,5208.21
85257,6975,2023-08-29,8004.68
85258,3247,2023-03-27,14914.41
85259,8109,2024-03-11,0.0
85260,4600,2023-11-27,11280.63
85261,3554,2024-08-15,11665.08
85262,3647,2024-04-30,18922.72
85263,214,2023-01-13,1989.38
85264,7312,2024-09-08,9925.16
85265,4747,2023-11-04,4042.52
85266,53,2024-02-21,5613.03
85267,4734,2023-12-29,11998.87
85268,8337,2024-07-31,6242.88
85269,8637,2024-06-09,8651.25
85270,8863,2024-04-24,7776.48
85271,3410,2023-10-08,12065.47
85272,3976,2023-05-21,5906.8
85273,3584,2023-02-05,1487.08
85274,6941,2023-07-10,6855.62
85275,6792,2023-10-24,6937.11
85276,5438,2024-07-27,0.0
85277,9419,2023-07-07,8612.17
85278,2882,2024-04-19,5358.8
85279,6922,2023-03-22,0.0
85280,2704,2024-04-09,4434.6
85281,7011,2023-01-15,4049.25
85282,3555,2024-09-10,3355.5
85283,7292,2024-09-17,5112.14
85284,2014,2023-12-26,17982.69
85285,8400,2023-11-02,12851.23
85286,7036,2023-06-01,0.0
85287,3076,2024-12-13,1407.72
85288,218,2023-08-05,0.0
85289,9790,2023-02-06,7951.59
85290,5772,2024-06-12,4672.39
85291,5472,2024-08-23,3522.72
85292,8577,2023-12-29,5118.62
85293,9557,2024-05-07,12655.63
85294,9018,2024-11-29,0.0
85295,3378,2024-10-03,7039.37
85296,2479,2023-08-28,19631.51
85297,3529,2023-02-18,3169.39
85298,7749,2024-09-11,5064.26
85299,4525,2024-03-28,477.22
85300,2656,2024-01-07,1725.68
85301,7215,2024-09-17,8876.07
85302,7039,2024-02-28,0.0
85303,7278,2023-07-10,10694.08
85304,6127,2023-05-10,7216.46
85305,95,2023-04-24,3184.48
85306,8040,2023-01-09,12275.8
85307,4199,2023-06-10,13643.07
85308,4197,2023-05-18,4815.32
